"codciclo":"IMA203","nombreciclo":"Instalaciones de Produccion de Calor","grado":"GMedio"-n-"grado":"GMedio"
"codciclo":"IMA301","nombreciclo":"Mantenimiento de Instalaciones Termicas y de Fluidos","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"IMA302","nombreciclo":"Mecatronica Industrial","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"IMP202","nombreciclo":"Estetica y belleza","grado":"GMedio"-n-"grado":"GMedio"
"codciclo":"IMP203","nombreciclo":"Peluqueria y Cosmetica Capilar","grado":"GMedio"-n-"grado":"GMedio"
"codciclo":"IMP301","nombreciclo":"Asesoria de Imagen Personal y corporativa","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"IMP302","nombreciclo":"Estetica Integral y Bienestar","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"IMP303","nombreciclo":"Estilismo y direccion de peluqueria","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"IMS202","nombreciclo":"Video, disc-jockey y sonido","grado":"GMedio"-n-"grado":"GMedio"
"codciclo":"IMS301","nombreciclo":"Iluminacion, captacion y tratamiento de la imagen","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"IMS302","nombreciclo":"Produccion de Audiovisuales y espectaculos","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"IMS303","nombreciclo":"Realizacion de proyectos Audiovisuales y espectaculos","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"IMS304","nombreciclo":"Sonido para Audiovisuales y espectaculos","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"IMS305","nombreciclo":"Animaciones 3D, juegos y entornos interactivos","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"INA201","nombreciclo":"Elaboracion de Productos Alimenticios","grado":"GMedio"-n-"grado":"GMedio"
"codciclo":"INA204","nombreciclo":"Aceites de Oliva y Vinos","grado":"GMedio"-n-"grado":"GMedio"
"codciclo":"INA207","nombreciclo":"Panaderia, Reposteria y Confiteria","grado":"GMedio"-n-"grado":"GMedio"
"codciclo":"INA301","nombreciclo":"Procesos y Calidad en la Industria Alimentaria","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"INA302","nombreciclo":"Vitivinicultura","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"MAM201","nombreciclo":"Instalacion y Amueblamiento","grado":"GMedio"-n-"grado":"GMedio"
"codciclo":"MAM202","nombreciclo":"Tecnico en Carpinteria y Mueble","grado":"GMedio"-n-"grado":"GMedio"
"codciclo":"MAM301","nombreciclo":"Diseño y Amueblamiento","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"MSP304","nombreciclo":"Prevencion de Riesgos Profesionales","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"MVA302","nombreciclo":"Mantenimiento Aeromecanico","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"QUI201","nombreciclo":"Operaciones de Laboratorio","grado":"GMedio"-n-"grado":"GMedio"
"codciclo":"QUI204","nombreciclo":"Planta Quimica","grado":"GMedio"-n-"grado":"GMedio"
"codciclo":"QUI301","nombreciclo":"Laboratorio de Analisis y de Control de Calidad","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"QUI304","nombreciclo":"Quimica Industrial","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"QUI306","nombreciclo":"Quimica Ambiental","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"SAN201","nombreciclo":"Cuidados Auxiliares de Enfermeria","grado":"GMedio"-n-"grado":"GMedio"
"codciclo":"SAN202","nombreciclo":"Farmacia y Parafarmacia","grado":"GMedio"-n-"grado":"GMedio"
"codciclo":"SAN203","nombreciclo":"Emergencias Sanitarias","grado":"GMedio"-n-"grado":"GMedio"
"codciclo":"SAN301","nombreciclo":"Tecnico Superior en Anatomia Patologica y Citodiagnostico","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"SAN302","nombreciclo":"Dietetica","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"SAN303","nombreciclo":"Tecnico Superior en Documentacion y Administracion Sanitarias","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"SAN304","nombreciclo":"Tecnico Superior en Higiene Bucodental","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"SAN305","nombreciclo":"Tecnico Superior en Imagen para el Diagnostico y Medicina Nuclear","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"SAN306","nombreciclo":"Tecnico Superior en Laboratorio Clinico y Biomedico","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"SAN308","nombreciclo":"Protesis Dentales","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"SAN309","nombreciclo":"Tecnico Superior en Radioterapia y Dosimetria","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"SAN310","nombreciclo":"Salud Ambiental","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"SEA201","nombreciclo":"Emergencias y proteccion civil","grado":"GMedio"-n-"grado":"GMedio"
"codciclo":"SEA301","nombreciclo":"Educacion y Control Ambiental","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"SEA302","nombreciclo":"Coordinacion de Emergencias y Proteccion Civil","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"SSC201","nombreciclo":"Atencion a Personas en situacion de Dependencia","grado":"GMedio"-n-"grado":"GMedio"
"codciclo":"SSC301","nombreciclo":"Animacion sociocultural y turistica","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"SSC302","nombreciclo":"Educacion Infantil (Formacion Profesional)","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"SSC303","nombreciclo":"Integracion social","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"SSC304","nombreciclo":"Tecnico Superior en Mediacion Comunicativa","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"SSC305","nombreciclo":"Promocion de igualdad de genero","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"TCP202","nombreciclo":"Confeccion y Moda","grado":"GMedio"-n-"grado":"GMedio"
"codciclo":"TCP301","nombreciclo":"Patronaje y Moda","grado":"GSuperior"-n-"grado":"GSuperior"
"codciclo":"TMV201","nombreciclo":"Carroceria","grado":"GMedio"-n-"grado":"GMedio"
"codciclo":"TMV202","nombreciclo":"Electromecanica de Vehiculos Automoviles","grado":"GMedio"-n-"grado":"GMedio"
"codciclo":"TMV204","nombreciclo":"Tecnico de Electromecanica de Maquinaria","grado":"GMedio"-n-"grado":"GMedio"
"codciclo":"TMV301","nombreciclo":"Automocion","grado":"GSuperior"-n-"grado":"GSuperior"
